Date,,occur_time,poss_date,poss_time,MaxOfnum_victims,,Avg Day,,UC2 Literal,neighborhood,x,y
12/27/17,,15:55:00,12/27/17,15:55:00,1,,3,,1,79,-84.53578,33.72507
12/27/17,,15:55:00,12/27/17,16:03:00,1,,3,,2,11,-84.40734,33.68333
12/27/17,,15:30:00,12/27/17,16:04:00,1,,3,,2,23,-84.36212,33.84676
12/27/17,,8:00:00,12/27/17,16:16:00,1,,3,,8,82,-84.34612,33.7989
12/27/17,,16:00:00,12/27/17,16:24:00,1,,3,,2,70,-84.43447,33.73827
12/27/17,,16:30:00,12/27/17,17:45:00,1,,3,,9,14,-84.43682,33.76149
12/27/17,,8:30:00,12/27/17,17:05:00,2,,3,,1,1,-84.38819,33.76235
12/27/17,,15:00:00,12/27/17,16:50:00,1,,3,,6,16,-84.38132,33.69905
12/27/17,,9:00:00,12/24/17,12:00:00,1,,8,,2,107,-84.38135,33.87147
12/27/17,,21:30:00,12/26/17,10:30:00,1,,8,,1,29,-84.50877,33.65777
12/27/17,,15:00:00,12/27/17,17:30:00,1,,3,,1,26,-84.35076,33.76528
12/27/17,,17:32:00,12/27/17,17:45:00,1,,3,,1,13,-84.46574,33.70087
12/27/17,,17:30:00,12/27/17,17:39:00,3,,3,,3,57,-84.41349,33.71272
12/27/17,,14:00:00,12/26/17,18:00:00,1,,2,,1,23,-84.36212,33.84676
12/27/17,,17:51:00,12/27/17,19:00:00,1,,3,,2,17,-84.36278,33.85302
12/27/17,,17:00:00,12/17/17,18:00:00,1,,7,,2,38,-84.41278,33.80388
12/27/17,,18:00:00,12/27/17,18:00:00,1,,3,,2,89,-84.38431,33.7383
12/27/17,,17:30:00,12/27/17,18:16:00,1,,3,,9,,-84.50299,33.67051
12/27/17,,16:23:00,12/27/17,17:00:00,2,,3,,9,1,-84.39201,33.7532
12/27/17,,12:00:00,12/27/17,18:00:00,1,,3,,8,1,-84.3872,33.75861
12/27/17,,17:40:00,12/27/17,18:45:00,1,,3,,1,3,-84.39855,33.73631
12/27/17,,8:00:00,12/27/17,19:00:00,1,,3,,8,10,-84.42857,33.74918
12/27/17,,19:30:00,12/27/17,20:30:00,2,,3,,9,42,-84.36248,33.70765
12/27/17,,19:50:00,12/27/17,19:53:00,1,,3,,1,11,-84.40902,33.68274
12/27/17,,19:55:00,12/27/17,19:55:00,1,,3,,2,53,-84.48742,33.68841
12/27/17,,19:00:00,12/27/17,20:30:00,1,,3,,9,94,-84.45771,33.7574
12/27/17,,20:00:00,12/27/17,20:05:00,1,,3,,3,17,-84.37931,33.87121
12/27/17,,19:50:00,12/27/17,19:53:00,1,,3,,1,53,-84.48742,33.68841
12/27/17,,20:21:00,12/27/17,22:00:00,1,,3,,2,53,-84.49773,33.68677
12/27/17,,18:30:00,12/27/17,20:20:00,1,,3,,1,30,-84.43197,33.81359
12/27/17,,19:30:00,12/27/17,20:25:00,2,,3,,1,93,-84.40468,33.78874
12/27/17,,17:30:00,12/27/17,18:00:00,1,,3,,8,14,-84.43654,33.75812
12/27/17,,20:30:00,12/27/17,20:33:00,1,,3,,6,9,-84.37878,33.72644
12/27/17,,16:00:00,12/27/17,20:33:00,2,,3,,6,108,-84.35246,33.72083
12/27/17,,20:42:00,12/27/17,20:43:00,1,,3,,8,60,-84.464,33.74966
12/27/17,,20:00:00,12/27/17,20:45:00,1,,3,,2,58,-84.36532,33.82742
12/27/17,,19:23:00,12/27/17,19:25:00,1,,3,,1,109,-84.3574,33.84899
12/27/17,,21:17:00,12/27/17,21:30:00,2,,3,,9,110,-84.47815,33.77743
12/27/17,,4:13:00,9/27/17,16:30:00,1,,8,,1,51,-84.38604,33.77235
12/27/17,,19:20:00,12/27/17,21:30:00,1,,3,,1,38,-84.41278,33.80388
12/27/17,,20:45:00,12/27/17,21:00:00,2,,3,,6,2,-84.40665,33.78249
12/27/17,,17:00:00,12/27/17,21:30:00,1,,3,,1,82,-84.35224,33.79246
12/27/17,,17:00:00,12/27/17,22:00:00,1,,3,,8,4,-84.39919,33.75146
12/26/17,,23:52:00,12/26/17,0:02:00,1,,1,,1,8,-84.36412,33.76905
12/26/17,,20:30:00,12/25/17,22:00:00,1,,1,,3,1,-84.38314,33.76157
12/26/17,,0:05:00,12/26/17,0:46:00,1,,2,,1,8,-84.3743,33.76442
12/26/17,,21:55:00,12/26/17,1:19:00,1,,1,,1,51,-84.38319,33.7762
12/26/17,,0:00:00,12/26/17,2:15:00,1,,2,,1,8,-84.37323,33.76128
12/26/17,,0:30:00,12/26/17,3:11:00,1,,2,,1,73,-84.37506,33.80856
12/26/17,,3:00:00,12/26/17,5:50:00,1,,2,,1,112,-84.43609,33.73164
12/26/17,,0:00:00,12/26/17,5:20:00,1,,1,,7,1,-84.39032,33.75818
12/26/17,,6:40:00,12/26/17,6:50:00,2,,2,,9,46,-84.43038,33.81802
12/26/17,,8:01:00,12/26/17,8:01:00,2,,2,,1,113,-84.42983,33.81955
12/26/17,,0:30:00,12/26/17,8:28:00,1,,1,,1,36,-84.44919,33.78956
12/26/17,,8:30:00,12/26/17,8:34:00,2,,2,,1,114,-84.43981,33.87224
12/26/17,,5:50:00,12/26/17,6:20:00,1,,2,,1,115,-84.43287,33.82452
12/26/17,,23:00:00,12/26/17,8:00:00,1,,2,,1,51,-84.37607,33.7734
12/26/17,,5:50:00,12/26/17,6:20:00,2,,2,,2,115,-84.43291,33.82418
12/26/17,,23:30:00,12/26/17,6:00:00,1,,2,,7,9,-84.39322,33.72327
12/26/17,,1:00:00,12/26/17,7:00:00,1,,1,,1,24,-84.3541,33.74366
12/26/17,,20:15:00,12/26/17,8:30:00,4,,2,,1,34,-84.41725,33.78862
12/26/17,,21:00:00,12/26/17,9:15:00,1,,2,,8,1,-84.38386,33.76246
12/26/17,,9:55:00,12/26/17,10:04:00,1,,2,,9,42,-84.35274,33.6998
12/26/17,,17:00:00,12/26/17,1:00:00,1,,8,,1,59,-84.47077,33.7755
12/26/17,,15:00:00,12/26/17,9:00:00,1,,2,,1,,-84.34322,33.79535
12/26/17,,21:30:00,12/26/17,10:54:00,1,,2,,1,24,-84.35038,33.73686
12/26/17,,18:00:00,12/24/17,8:00:00,1,,7,,1,116,-84.35846,33.83574
12/26/17,,20:00:00,12/26/17,11:48:00,1,,2,,1,27,-84.49307,33.79348
12/26/17,,17:30:00,12/25/17,23:30:00,1,,1,,6,,-84.44964,33.70939
12/26/17,,14:45:00,12/26/17,12:55:00,1,,8,,2,23,-84.36212,33.84676
12/26/17,,12:40:00,12/26/17,12:57:00,1,,2,,8,43,-84.39126,33.66785
12/26/17,,12:30:00,12/26/17,13:00:00,1,,2,,2,38,-84.41278,33.80388
12/26/17,,13:30:00,12/26/17,13:30:00,1,,2,,2,18,-84.34619,33.75674
12/26/17,,8:00:00,12/26/17,14:00:00,1,,8,,2,117,-84.47309,33.80577
12/26/17,,16:30:00,12/26/17,13:00:00,1,,8,,6,91,-84.40984,33.76216
12/26/17,,0:00:00,12/26/17,0:05:00,1,,2,,8,13,-84.45488,33.70405
12/26/17,,14:00:00,12/26/17,16:00:00,1,,2,,2,18,-84.34619,33.75674
12/26/17,,23:00:00,12/26/17,13:00:00,1,,2,,1,62,-84.40257,33.72349
12/26/17,,14:30:00,12/26/17,14:47:00,1,,2,,2,23,-84.36212,33.84676
12/26/17,,15:30:00,12/26/17,16:00:00,1,,2,,1,18,-84.34741,33.75789
12/26/17,,1:00:00,12/26/17,16:18:00,1,,1,,1,8,-84.37587,33.76368
12/26/17,,16:00:00,12/26/17,16:40:00,1,,8,,7,30,-84.41577,33.80128
12/26/17,,15:30:00,12/26/17,16:30:00,1,,2,,8,118,-84.37311,33.84425
12/26/17,,8:30:00,12/26/17,16:30:00,2,,2,,6,84,-84.32148,33.75283
12/26/17,,14:35:00,12/26/17,14:55:00,1,,2,,1,22,-84.36893,33.83597
12/26/17,,17:00:00,12/26/17,17:50:00,1,,2,,2,51,-84.38417,33.77756
12/26/17,,18:05:00,12/26/17,18:08:00,1,,2,,8,51,-84.38211,33.77282
12/26/17,,17:55:00,12/26/17,18:00:00,1,,2,,2,1,-84.39208,33.75312
12/26/17,,18:16:00,12/26/17,18:23:00,1,,2,,8,,-84.53496,33.69635
12/26/17,,19:03:00,12/26/17,19:13:00,3,,2,,9,60,-84.45924,33.74849
12/26/17,,18:30:00,12/26/17,18:50:00,1,,2,,2,116,-84.359,33.82724
12/26/17,,19:25:00,12/26/17,20:30:00,1,,2,,2,119,-84.36311,33.77368
12/26/17,,19:23:00,12/26/17,19:29:00,3,,2,,9,16,-84.37701,33.7032
12/26/17,,17:00:00,12/26/17,20:00:00,1,,2,,1,18,-84.33903,33.75759
12/26/17,,19:00:00,12/26/17,19:52:00,2,,2,,1,67,-84.42869,33.84862
12/26/17,,19:48:00,12/26/17,19:56:00,1,,2,,1,51,-84.37952,33.7725
12/26/17,,19:15:00,12/26/17,20:30:00,1,,2,,9,4,-84.40388,33.74353
12/26/17,,19:30:00,12/26/17,20:39:00,1,,2,,1,118,-84.37999,33.84482
12/26/17,,20:49:00,12/26/17,21:15:00,1,,2,,1,107,-84.38014,33.87789
12/26/17,,21:00:00,12/26/17,21:03:00,2,,2,,8,108,-84.34972,33.72241
12/26/17,,19:00:00,12/26/17,22:00:00,1,,2,,1,75,-84.3513,33.81906
12/26/17,,22:00:00,12/26/17,22:20:00,1,,2,,1,8,-84.36889,33.77326
12/26/17,,8:30:00,12/25/17,8:30:00,1,,1,,7,1,-84.38803,33.76234
12/26/17,,17:00:00,12/26/17,22:30:00,1,,2,,1,97,-84.3533,33.78272
12/26/17,,20:30:00,12/26/17,22:47:00,1,,2,,1,4,-84.40097,33.74861
12/26/17,,20:20:00,12/26/17,22:30:00,2,,2,,1,97,-84.36118,33.77452
12/26/17,,20:30:00,12/27/17,23:00:00,1,,3,,1,34,-84.42067,33.79331
12/26/17,,7:30:00,12/26/17,22:50:00,7,,2,,8,51,-84.36829,33.78086
12/26/17,,23:35:00,12/27/17,23:44:00,1,,3,,1,8,-84.36578,33.765
12/26/17,,23:20:00,12/26/17,23:35:00,1,,2,,3,59,-84.47168,33.77587
12/25/17,,16:30:00,12/25/17,20:30:00,1,,1,,1,24,-84.35599,33.74326
12/25/17,,19:00:00,12/25/17,22:15:00,1,,1,,1,8,-84.37532,33.7641
12/25/17,,8:00:00,12/25/17,23:15:00,1,,1,,7,58,-84.36481,33.8201
12/25/17,,21:30:00,12/24/17,21:40:00,2,,7,,9,78,-84.35622,33.6914
12/25/17,,0:26:00,12/25/17,0:26:00,1,,1,,1,9,-84.39189,33.72631
12/25/17,,18:30:00,12/24/17,23:15:00,1,,7,,1,120,-84.52634,33.66236
12/25/17,,22:15:00,12/25/17,1:20:00,2,,7,,1,1,-84.38013,33.75582
12/25/17,,2:00:00,12/25/17,2:01:00,1,,1,,1,3,-84.39699,33.73473
12/25/17,,19:30:00,12/25/17,3:10:00,1,,8,,6,2,-84.40152,33.78207
12/25/17,,13:00:00,12/25/17,2:00:00,1,,7,,1,39,-84.37675,33.75319
12/25/17,,7:45:00,12/25/17,8:15:00,1,,1,,2,51,-84.38946,33.78123
12/25/17,,17:30:00,12/25/17,8:45:00,1,,1,,1,1,-84.38556,33.76045
12/25/17,,1:00:00,12/25/17,9:52:00,1,,1,,8,28,-84.43895,33.73001
12/25/17,,23:00:00,12/25/17,11:00:00,1,,1,,1,110,-84.49293,33.78257
12/25/17,,13:20:00,12/25/17,13:23:00,1,,1,,2,11,-84.40734,33.68333
12/25/17,,13:45:00,12/25/17,13:56:00,1,,1,,7,55,-84.47211,33.81205
12/25/17,,14:00:00,12/25/17,14:15:00,1,,1,,8,9,-84.38848,33.72368
12/25/17,,14:40:00,12/25/17,14:43:00,0,,1,,1,4,-84.39883,33.75158
12/25/17,,14:47:00,12/25/17,17:57:00,1,,1,,2,1,-84.38195,33.75294
12/25/17,,17:30:00,12/25/17,14:00:00,2,,1,,6,1,-84.38918,33.76477
12/25/17,,9:00:00,12/25/17,15:00:00,1,,8,,6,24,-84.35075,33.74321
12/25/17,,9:00:00,12/25/17,15:00:00,1,,1,,1,91,-84.41419,33.75783
12/25/17,,1:00:00,12/25/17,17:23:00,2,,1,,1,39,-84.37706,33.74993
12/25/17,,16:30:00,12/25/17,19:58:00,1,,1,,6,16,-84.3745,33.70698
12/25/17,,19:45:00,12/25/17,20:00:00,1,,1,,9,121,-84.49384,33.78784
12/25/17,,21:30:00,12/24/17,23:50:00,4,,7,,1,45,-84.50014,33.75503
12/24/17,,23:50:00,12/24/17,23:57:00,1,,7,,9,52,-84.44863,33.71
12/24/17,,16:20:00,12/24/17,19:30:00,1,,8,,2,,-84.44824,33.63751
12/24/17,,0:00:00,12/24/17,0:00:00,1,,7,,3,118,-84.37381,33.84268
12/24/17,,0:01:00,12/24/17,0:29:00,2,,7,,1,58,-84.3701,33.82278
12/24/17,,1:25:00,12/24/17,1:25:00,1,,7,,2,12,-84.39197,33.71549
12/24/17,,1:00:00,12/24/17,1:15:00,1,,7,,8,85,-84.35719,33.7078
12/24/17,,22:30:00,12/24/17,2:45:00,1,,7,,1,4,-84.40413,33.74753
12/24/17,,2:20:00,12/24/17,2:40:00,1,,7,,1,51,-84.38547,33.77962
12/24/17,,3:30:00,12/24/17,4:08:00,1,,7,,1,1,-84.3858,33.75849
12/24/17,,4:05:00,12/24/17,4:10:00,1,,7,,2,121,-84.49384,33.78784
12/24/17,,20:40:00,12/24/17,5:50:00,1,,7,,1,58,-84.36684,33.82494
12/24/17,,16:00:00,12/24/17,6:30:00,1,,6,,7,48,-84.41514,33.78022
12/24/17,,7:10:00,12/24/17,7:35:00,1,,7,,6,53,-84.49403,33.6697
12/24/17,,20:30:00,12/24/17,3:30:00,1,,7,,8,51,-84.38285,33.77725
12/24/17,,19:28:00,12/24/17,8:25:00,1,,7,,1,122,-84.33859,33.77441
12/24/17,,4:00:00,12/24/17,8:41:00,1,,7,,7,97,-84.35285,33.77788
12/24/17,,9:10:00,12/24/17,9:15:00,1,,7,,2,75,-84.35745,33.81894
12/24/17,,9:35:00,12/24/17,9:45:00,2,,7,,1,21,-84.43997,33.76659
12/24/17,,20:29:00,12/23/17,20:29:00,1,,6,,8,101,-84.47909,33.81326
12/24/17,,12:30:00,12/24/17,10:00:00,1,,8,,1,1,-84.38561,33.75631
12/24/17,,9:00:00,12/24/17,11:00:00,1,,7,,1,100,-84.41838,33.74523
12/24/17,,15:00:00,12/24/17,12:00:00,1,,8,,2,40,-84.40192,33.67316
12/24/17,,20:00:00,12/24/17,3:00:00,1,,6,,1,123,-84.33039,33.7698
12/24/17,,12:50:00,12/24/17,12:51:00,1,,7,,2,91,-84.41457,33.75504
12/24/17,,14:20:00,12/23/17,14:32:00,1,,6,,2,29,-84.50908,33.65571
12/24/17,,13:10:00,12/24/17,13:20:00,1,,7,,1,51,-84.36561,33.77469
12/24/17,,14:09:00,12/24/17,15:00:00,1,,7,,1,3,-84.39486,33.7376
12/24/17,,14:10:00,12/24/17,14:13:00,1,,7,,1,34,-84.42575,33.79579
12/24/17,,14:20:00,12/24/17,14:50:00,1,,7,,2,38,-84.41278,33.80388
12/24/17,,8:00:00,12/12/17,17:30:00,1,,2,,2,58,-84.36502,33.82006
12/24/17,,14:55:00,12/24/17,15:00:00,1,,7,,2,8,-84.37206,33.76421
12/24/17,,10:00:00,12/24/17,12:00:00,1,,7,,1,116,-84.35871,33.8361
12/24/17,,15:30:00,12/24/17,15:40:00,1,,7,,2,58,-84.36328,33.82403
12/24/17,,11:50:00,12/24/17,15:55:00,1,,7,,8,124,-84.49598,33.73619
12/24/17,,8:00:00,12/22/17,16:00:00,1,,5,,2,102,-84.38543,33.68473
12/24/17,,16:00:00,12/24/17,16:20:00,1,,7,,2,1,-84.38954,33.75445
12/24/17,,12:00:00,12/24/17,16:30:00,1,,7,,1,125,-84.37083,33.84391
12/24/17,,16:08:00,12/24/17,16:08:00,1,,7,,1,5,-84.46522,33.72146
12/24/17,,13:57:00,12/24/17,16:12:00,1,,7,,2,23,-84.36212,33.84676
12/24/17,,8:00:00,12/24/17,16:16:00,1,,8,,1,1,-84.3909,33.75741
12/24/17,,16:15:00,12/24/17,16:25:00,1,,7,,8,126,-84.51363,33.76867
12/24/17,,12:35:00,12/24/17,16:24:00,1,,7,,1,119,-84.36256,33.77191
12/24/17,,16:00:00,12/24/17,16:30:00,1,,7,,1,55,-84.47174,33.81112
12/24/17,,9:30:00,12/24/17,16:50:00,1,,7,,2,58,-84.36328,33.82403
12/24/17,,16:00:00,12/24/17,20:00:00,1,,7,,6,73,-84.36787,33.81165
12/24/17,,0:00:00,12/24/17,1:00:00,1,,7,,1,82,-84.36308,33.80998
12/24/17,,16:45:00,12/24/17,17:15:00,1,,7,,1,70,-84.41671,33.74053
12/24/17,,13:00:00,12/24/17,17:30:00,1,,7,,6,1,-84.38214,33.76657
12/24/17,,15:00:00,12/24/17,18:00:00,1,,7,,1,99,-84.37771,33.84023
12/24/17,,17:52:00,12/24/17,18:11:00,2,,7,,6,50,-84.51283,33.69938
12/24/17,,18:16:00,12/24/17,20:51:00,1,,7,,9,,-84.49097,33.75322
12/24/17,,17:00:00,12/24/17,18:00:00,1,,7,,1,73,-84.36943,33.79708
12/24/17,,18:41:00,12/24/17,19:19:00,1,,7,,9,10,-84.43352,33.75267
12/24/17,,11:50:00,12/24/17,17:35:00,1,,7,,1,17,-84.36278,33.85302
12/24/17,,15:15:00,12/24/17,18:57:00,2,,7,,1,93,-84.39779,33.79282
12/24/17,,17:30:00,12/24/17,18:30:00,2,,7,,1,4,-84.40161,33.74789
12/24/17,,20:02:00,12/24/17,20:02:00,1,,7,,2,127,-84.34973,33.85649
12/24/17,,14:30:00,12/24/17,17:00:00,1,,7,,1,8,-84.37444,33.76901
12/24/17,,18:30:00,12/24/17,20:30:00,1,,7,,1,110,-84.49366,33.7706
12/24/17,,19:00:00,12/24/17,21:06:00,1,,7,,1,58,-84.36684,33.82494
12/24/17,,1:00:00,12/24/17,2:00:00,1,,7,,10,70,0,0
12/24/17,,21:20:00,12/24/17,21:50:00,1,,7,,2,60,-84.46544,33.75121
12/24/17,,19:00:00,12/24/17,21:50:00,1,,7,,1,8,-84.36878,33.76687
12/24/17,,20:00:00,12/24/17,22:10:00,1,,7,,1,4,-84.3984,33.75149
12/24/17,,22:00:00,12/24/17,23:45:00,1,,7,,6,53,-84.49403,33.6697
12/24/17,,19:00:00,12/24/17,23:04:00,3,,7,,1,72,-84.39581,33.71489
12/23/17,,0:15:00,12/23/17,0:15:00,1,,6,,7,57,-84.41349,33.71272
12/23/17,,8:30:00,12/22/17,16:00:00,1,,5,,6,,-84.44364,33.70907
12/23/17,,0:45:00,12/23/17,1:48:00,1,,6,,1,3,-84.40436,33.7438
12/23/17,,1:30:00,12/23/17,1:58:00,1,,6,,9,82,-84.36122,33.81038
12/23/17,,2:00:00,12/23/17,2:07:00,1,,6,,9,8,-84.37359,33.7653
12/23/17,,18:00:00,12/23/17,2:25:00,1,,5,,8,128,-84.4052,33.71946
12/23/17,,2:39:00,12/23/17,2:39:00,1,,6,,8,26,-84.35403,33.7658
12/23/17,,2:50:00,12/23/17,3:05:00,1,,6,,7,53,-84.49762,33.67261
12/23/17,,18:00:00,12/22/17,21:00:00,1,,5,,3,1,-84.3968,33.74892
12/23/17,,3:31:00,12/23/17,4:00:00,1,,6,,8,14,-84.42549,33.75908
12/23/17,,3:00:00,12/23/17,3:10:00,2,,6,,3,20,-84.41834,33.75228
12/23/17,,4:40:00,12/23/17,4:48:00,1,,6,,7,,-84.50091,33.72265
12/23/17,,4:30:00,12/23/17,4:46:00,1,,6,,6,89,-84.38396,33.73831
12/23/17,,21:30:00,12/23/17,4:30:00,1,,6,,1,48,-84.4042,33.76507
12/23/17,,4:00:00,12/23/17,4:51:00,1,,6,,7,4,-84.40266,33.74738
12/23/17,,22:50:00,12/23/17,7:45:00,1,,6,,7,1,-84.38463,33.75797
12/23/17,,20:00:00,12/23/17,6:00:00,1,,6,,8,26,-84.35756,33.76396
12/23/17,,18:30:00,12/23/17,8:34:00,1,,6,,1,129,-84.53413,33.69155
12/23/17,,4:30:00,12/23/17,9:00:00,1,,5,,6,89,-84.38396,33.73831
12/23/17,,6:10:00,12/23/17,9:20:00,2,,5,,2,48,-84.40817,33.77357
12/23/17,,8:30:00,12/23/17,9:40:00,1,,6,,3,16,-84.3777,33.70831
12/23/17,,15:30:00,12/22/17,11:00:00,1,,8,,2,55,-84.47158,33.80726
12/23/17,,23:30:00,12/23/17,0:30:00,1,,6,,1,48,-84.40508,33.7697
12/23/17,,10:40:00,12/23/17,10:41:00,1,,6,,2,1,-84.39173,33.75214
12/23/17,,23:15:00,12/23/17,10:30:00,1,,6,,1,34,-84.41725,33.78862
12/23/17,,16:00:00,12/23/17,10:30:00,1,,6,,7,52,-84.43788,33.7181
12/23/17,,10:45:00,12/23/17,10:50:00,1,,6,,9,1,-84.38297,33.7678
12/23/17,,11:00:00,12/23/17,11:18:00,3,,6,,9,9,-84.38933,33.73061
12/23/17,,22:00:00,12/23/17,10:30:00,1,,6,,8,130,-84.39813,33.86861
12/23/17,,15:00:00,12/23/17,11:38:00,1,,6,,6,110,-84.47862,33.76312
12/23/17,,21:00:00,12/23/17,10:00:00,1,,6,,8,131,-84.4122,33.73415
12/23/17,,11:05:00,12/23/17,12:30:00,1,,6,,2,18,-84.34619,33.75674
12/23/17,,12:30:00,12/23/17,12:31:00,1,,6,,2,91,-84.41457,33.75504
12/23/17,,12:00:00,12/23/17,12:00:00,1,,6,,8,98,-84.3777,33.81826
12/23/17,,13:20:00,12/23/17,13:27:00,1,,6,,1,67,-84.41851,33.8467
12/23/17,,4:00:00,12/23/17,12:00:00,1,,6,,6,89,-84.38396,33.73831
12/23/17,,14:15:00,12/23/17,14:15:00,1,,6,,8,132,-84.5002,33.69033
12/23/17,,14:25:00,12/23/17,14:25:00,1,,6,,1,34,-84.42286,33.78991
12/23/17,,14:10:00,12/23/17,15:07:00,1,,6,,1,45,-84.49736,33.75392
12/23/17,,14:00:00,12/23/17,15:41:00,1,,6,,2,23,-84.36212,33.84676
12/23/17,,8:00:00,12/23/17,15:30:00,1,,5,,1,,-84.42349,33.81449
12/23/17,,13:20:00,12/23/17,15:30:00,1,,6,,1,30,-84.43622,33.80887
12/23/17,,15:00:00,12/23/17,16:00:00,2,,6,,1,23,-84.3598,33.84756
12/23/17,,16:15:00,12/23/17,16:32:00,1,,6,,2,70,-84.43479,33.73772
12/23/17,,14:00:00,12/23/17,15:27:00,1,,6,,6,94,-84.45138,33.76356
12/23/17,,16:30:00,12/23/17,17:00:00,1,,6,,2,38,-84.41278,33.80388
12/23/17,,15:30:00,12/23/17,17:11:00,1,,6,,1,26,-84.35734,33.7635
12/23/17,,16:00:00,12/23/17,17:13:00,2,,6,,1,51,-84.37981,33.78187
12/23/17,,15:30:00,12/23/17,17:20:00,1,,6,,1,17,-84.37284,33.84687
12/23/17,,17:23:00,12/23/17,18:00:00,1,,6,,6,3,-84.39589,33.74281
12/23/17,,13:30:00,12/23/17,17:41:00,1,,6,,9,133,-84.4119,33.81391
12/23/17,,17:30:00,12/23/17,17:50:00,1,,6,,1,1,-84.39643,33.7623
12/23/17,,18:00:00,12/23/17,18:30:00,1,,6,,1,43,-84.39339,33.65744
12/23/17,,8:00:00,12/23/17,19:00:00,1,,8,,2,71,-84.37887,33.65567
12/23/17,,16:30:00,12/23/17,18:24:00,1,,6,,1,18,-84.34619,33.75674
12/23/17,,18:31:00,12/23/17,18:31:00,1,,6,,2,18,-84.34619,33.75674
12/23/17,,18:15:00,12/23/17,18:20:00,1,,6,,1,19,-84.41017,33.70278
12/23/17,,16:18:00,12/23/17,16:18:00,1,,6,,1,23,-84.3595,33.85182
12/23/17,,20:00:00,12/23/17,21:30:00,1,,6,,2,53,-84.49773,33.68677
12/23/17,,18:45:00,12/23/17,19:31:00,1,,6,,1,70,-84.41671,33.74053
12/23/17,,14:00:00,12/23/17,23:00:00,1,,8,,8,29,-84.50994,33.66005
12/23/17,,19:00:00,12/23/17,19:45:00,1,,6,,3,36,-84.44919,33.78956
12/23/17,,17:45:00,12/23/17,19:30:00,1,,6,,8,17,-84.37718,33.87684
12/23/17,,19:45:00,12/23/17,19:48:00,1,,6,,2,18,-84.34619,33.75674
12/23/17,,17:30:00,12/23/17,19:50:00,3,,6,,1,1,-84.39477,33.76387
12/23/17,,19:00:00,12/23/17,20:00:00,1,,6,,1,84,-84.31826,33.74897
12/23/17,,19:55:00,12/23/17,20:00:00,1,,6,,8,45,-84.5076,33.76208
12/23/17,,20:13:00,12/23/17,21:30:00,1,,6,,5,17,-84.36116,33.85252
12/23/17,,10:30:00,12/23/17,14:00:00,1,,6,,2,51,-84.3821,33.78465
12/23/17,,20:30:00,12/23/17,21:00:00,1,,6,,1,96,-84.47643,33.78993
12/23/17,,16:35:00,12/23/17,20:54:00,1,,6,,1,51,-84.3873,33.77754
12/23/17,,20:45:00,12/23/17,21:00:00,1,,6,,1,11,-84.40902,33.68274
12/23/17,,19:30:00,12/23/17,21:07:00,1,,6,,8,134,-84.47626,33.7801
12/23/17,,21:10:00,12/23/17,21:15:00,1,,6,,1,8,-84.37206,33.76421
12/23/17,,10:00:00,12/23/17,21:25:00,1,,8,,8,135,-84.49013,33.78652
12/23/17,,21:00:00,12/23/17,21:10:00,1,,6,,2,23,-84.36212,33.84676
12/23/17,,21:30:00,12/23/17,21:37:00,1,,6,,8,125,-84.37083,33.84391
12/23/17,,3:00:00,12/23/17,22:45:00,1,,6,,1,16,-84.39668,33.69947
12/23/17,,19:30:00,12/23/17,21:07:00,1,,6,,1,134,-84.47626,33.7801
12/23/17,,20:00:00,12/23/17,23:18:00,2,,6,,1,3,-84.39803,33.73701
12/23/17,,23:26:00,12/23/17,23:27:00,2,,6,,1,45,-84.49652,33.7551
12/23/17,,17:00:00,12/23/17,18:30:00,1,,6,,7,99,-84.37311,33.8376
12/23/17,,16:50:00,12/23/17,20:30:00,1,,6,,2,,-84.44824,33.63751
12/22/17,,23:55:00,12/22/17,0:00:00,1,,4,,8,136,-84.40523,33.84393
12/22/17,,14:20:00,12/22/17,0:30:00,2,,4,,6,137,-84.40523,33.74505
12/22/17,,17:30:00,12/22/17,1:16:00,1,,4,,6,29,-84.51332,33.66562
12/22/17,,1:56:00,12/22/17,1:56:00,1,,5,,1,26,-84.35261,33.76716
12/22/17,,2:28:00,12/22/17,3:02:00,3,,5,,1,14,-84.42516,33.76152
12/22/17,,3:06:00,12/22/17,5:31:00,1,,4,,7,8,-84.36866,33.75437
12/22/17,,21:00:00,12/22/17,6:10:00,1,,5,,6,6,-84.33048,33.72561
12/22/17,,3:45:00,12/22/17,6:40:00,1,,5,,1,8,-84.37174,33.76332
12/22/17,,6:36:00,12/22/17,6:37:00,1,,5,,7,138,-84.41272,33.80866
12/22/17,,0:30:00,12/22/17,7:00:00,1,,5,,1,34,-84.42207,33.78868
12/22/17,,1:00:00,12/22/17,7:15:00,1,,5,,8,139,-84.38483,33.74523
12/22/17,,9:00:00,12/21/17,9:45:00,2,,4,,8,,-84.50105,33.72578
12/22/17,,2:00:00,12/22/17,7:30:00,1,,5,,1,139,-84.3818,33.74477
12/22/17,,11:30:00,12/22/17,8:00:00,1,,4,,6,42,-84.35671,33.70179
12/22/17,,20:00:00,12/22/17,6:00:00,2,,5,,1,1,-84.38676,33.75568
12/22/17,,8:23:00,12/22/17,8:47:00,1,,5,,6,6,-84.33408,33.73817
12/22/17,,12:00:00,12/19/17,12:00:00,1,,8,,8,40,-84.4059,33.68116
12/22/17,,22:00:00,12/22/17,8:30:00,1,,5,,8,8,-84.37536,33.76364
